Category ID,Parent ID,Category Name,Category Path,MAIN CATEGORY
1633,1320,Towel Rings,Home Furnishing > Bathroom Furniture > Bathroom Accessories > Towel Rings,
1628,1320,Towel Shelves,Home Furnishing > Bathroom Furniture > Bathroom Accessories > Towel Shelves,
1492,1212,Towel Warmers,Home Furnishing > Towel Warmers,
1496,1484,Toy Chests,Baby Products > Toy Chests,
1480,1477,Toys,Toys and Games > Baby Toys > Toys,
1476,0,Toys and Games,Toys and Games,
654,0,Toys and Novelties,Deleted Category (99999) > Deleted Category (641) > Toys and Novelties,
2588,1939,Track and Field,Outdoor Living > Sporting Goods > Track and Field,
2592,2588,Track and Field Accessories,Outdoor Living > Sporting Goods > Track and Field > Track and Field Accessories,
1136,625,Trail and Nature-Viewing Cameras,Outdoor Living > Trail and Nature-Viewing Cameras,
1620,625,Trailer Accessories,Outdoor Living > Trailer Accessories,
1619,625,Trailers,Outdoor Living > Trailers,
1958,1939,Training Dummies,Outdoor Living > Sporting Goods > Training Dummies,
1398,1274,Training Table,Home Furnishing > Tables > Training Table,
2003,2341,Trampoline Accessories,Health and Fitness Equipment > Cardio Equipment > Trampoline Accessories,
2002,2341,Trampolines,Health and Fitness Equipment > Cardio Equipment > Trampolines,
1064,893,Transducers,Outdoor Living > Boating > Transducers,
2039,2035,Commercial Meat Grinders,Commercial Equipment > Small Commercial Appliances > Commercial Meat Grinders,
2040,2035,Commercial Meat Slicers,Commercial Equipment > Small Commercial Appliances > Commercial Meat Slicers,
2052,2035,Small Appliance Accessories,Commercial Equipment > Small Commercial Appliances > Small Appliance Accessories,
1548,632,Trash Drawers,Outdoor Living > Grill Accessories > Trash Drawers,
2041,2035,Thermal Delivery Systems,Commercial Equipment > Small Commercial Appliances > Thermal Delivery Systems,
2612,0,Travel,Travel,
1696,1274,Tray Tables,Home Furnishing > Tables > Tray Tables,
1393,2297,Trays,Home Furnishing > Home Decor > Trays,
1227,2341,Treadmills,Health and Fitness Equipment > Cardio Equipment > Treadmills,
1685,1476,Tricycles,Toys and Games > Tricycles,
2683,2675,Appliance Pulls,Hardware > Cabinet Hardware > Appliance Pulls,
2510,0,Off-Grid Appliances,Off-Grid Appliances,
1258,1254,Trim Kits,Home Furnishing > Hearth > Fireplace/Gas Stove Accessories > Trim Kits,
2519,2510,Off-Grid Cooktops,Off-Grid Appliances > Off-Grid Cooktops,
259,24,Tripods,Photography > Cameras & Accessories > Tripods,
1269,1254,Trivets,Home Furnishing > Hearth > Fireplace/Gas Stove Accessories > Trivets,
1573,1352,Trundles,Home Furnishing > Bedroom Furniture > Bed Accessories > Trundles,
1048,958,Trunk Organizers,Bags and Cases > Trunk Organizers,
1313,2299,Trunks,Home Furnishing > Storage > Trunks,
2452,2296,Tub Accessories,Plumbing > Tub Accessories,
700,18,Turntables,Professional Audio > Turntables,
991,582,TV Accessory Kits,Televisions > TV Accessory Kits,
2010,582,TV Covers,Televisions > TV Covers,
318,141,UHF Camera Mount/Portable Systems,Professional Audio > Microphones > Wireless Microphone Systems > UHF Camera Mount/Portable Systems,
320,141,UHF Rack/Table Mount Systems,Professional Audio > Microphones > Wireless Microphone Systems > UHF Rack/Table Mount Systems,
1394,2299,Umbrella Stands,Home Furnishing > Storage > Umbrella Stands,
1459,1332,Umbrellas,Outdoor Living > Patio and Lawn Furniture > Umbrellas,
2514,2510,Off-Grid Freezers,Off-Grid Appliances > Off-Grid Freezers,
1128,582,Under Cabinet LCD TVs,Televisions > Under Cabinet LCD TVs,
2302,2244,Under Cabinet Lighting,Home Furnishing > Lighting > Wall Lights > Under Cabinet Lighting,
2083,2076,Undercounter and Worktop Refrigerators,Commercial Equipment > Commercial Refrigerators > Undercounter and Worktop Refrigerators,
312,24,Underwater Housing,Photography > Cameras & Accessories > Underwater Housing,
90,31,Underwater Video,Deleted Category (31) > Underwater Video,
809,806,Up To 21 in. Mounts,Televisions > Mounts & Stands > Mounts > Up To 21 in. Mounts,
2372,2108,Upper Oven Controllers,Commercial Equipment > Commercial Ovens > Commercial Ovens Parts and Accessories > Upper Oven Controllers,
2516,2514,DC Freezers,Off-Grid Appliances > Off-Grid Freezers > DC Freezers,
2515,2514,Propane Freezers,Off-Grid Appliances > Off-Grid Freezers > Propane Freezers,
207,204,UV and Haze Protection Filters,Photography > Cameras & Accessories > Adaptors & Filters > Filters > UV and Haze Protection Filters,
2518,2510,Off-Grid Ranges,Off-Grid Appliances > Off-Grid Ranges,
2310,2152,Vacuum Packaging Machines,Commercial Equipment > Commercial Food Preparation > Vacuum Packaging Machines,
2511,2510,Off-Grid Refrigerators,Off-Grid Appliances > Off-Grid Refrigerators,
2513,2511,DC Refrigerators,Off-Grid Appliances > Off-Grid Refrigerators > DC Refrigerators,
2512,2511,Propane Refrigerators,Off-Grid Appliances > Off-Grid Refrigerators > Propane Refrigerators,
2413,1294,Valet Chairs,Home Furnishing > Chairs > Valet Chairs,
2410,2299,Valet Stands,Home Furnishing > Storage > Valet Stands,
1306,1560,Vanities,Home Furnishing > Bedroom Furniture > Vanities,
1785,1320,Vanity Bridges,Home Furnishing > Bathroom Furniture > Bathroom Accessories > Vanity Bridges,
2416,2414,Vanity Stools,Home Furnishing > Stools > Vanity Stools,
1641,842,Vanity Tops,Plumbing > Sinks and Faucets > Vanity Tops,
786,780,VCR/DVD Player,Service Contracts > VCR/DVD Player,
1241,780,Small Appliances,Service Contracts > Small Appliances,
1876,1796,Vent Termination,Home Furnishing > Water Heater Accessories > Vent Termination,
1264,1254,Venting Kit,Home Furnishing > Hearth > Fireplace/Gas Stove Accessories > Venting Kit,
319,141,VHF Camera Mount/Portable Systems,Professional Audio > Microphones > Wireless Microphone Systems > VHF Camera Mount/Portable Systems,
932,321,VHF Mic Receivers,Professional Audio > Microphones > Wireless Microphone Systems > VHF Rack/Table Mount Systems > VHF Mic Receivers,
321,141,VHF Rack/Table Mount Systems,Professional Audio > Microphones > Wireless Microphone Systems > VHF Rack/Table Mount Systems,
673,38,VHS Players,Home Theater > DVD Players and VCRs > VHS Players,
88,31,Video Bags & Cases,Deleted Category (31) > Video Bags & Cases,
692,690,Video Cables,Home Theater > Home Theater Accessories > Audio & Video Cables > Video Cables,
688,687,Video Cables,Televisions > Audio & Video Cables > Video Cables,
1200,15,Video Conferencing,Professional Video > Video Conferencing,
397,15,Video Editing and Special Effects,Professional Video > Video Editing and Special Effects,
415,397,Video Editing Hardware,Professional Video > Video Editing and Special Effects > Video Editing Hardware,
985,397,Video Editing Software,Professional Video > Video Editing and Special Effects > Video Editing Software,
917,20,Video Game Accessories,Electronics > Video Game Accessories,
1065,20,Video Game Consoles,Electronics > Video Game Consoles,
106,35,Video Lighting,Professional Video > General Video Accessories > Video Lighting,
198,84,Video Tripods,Consumer Video > Camcorders & Accessories > Camcorder Accessories > Video Tripods,
87,31,Video Tripods,Deleted Category (31) > Video Tripods,
314,307,Viewing Accessories,Photography > Cameras & Accessories > Point and Shoot Cameras > 35mm Systems > Body & Lens Accessories > Viewing Accessories,
873,0,Small Appliances and Housewares,Small Appliances and Housewares,
677,873,Blenders/Smoothie Makers,Small Appliances and Housewares > Blenders/Smoothie Makers,
876,873,Can and Jar Openers,Small Appliances and Housewares > Can and Jar Openers,
1211,873,Chocolate Fountains,Small Appliances and Housewares > Chocolate Fountains,
683,873,Coffee and Espresso Makers,Small Appliances and Housewares > Coffee and Espresso Makers,
685,873,Cookers/Fryers,Small Appliances and Housewares > Cookers/Fryers,
676,873,Cooking Tools,Small Appliances and Housewares > Cooking Tools,
1111,873,Cookware,Small Appliances and Housewares > Cookware,
1210,873,Cotton Candy Machines,Small Appliances and Housewares > Cotton Candy Machines,
1172,873,Cutlery,Small Appliances and Housewares > Cutlery,
2447,873,Cutlery and Knife Accessories,Small Appliances and Housewares > Cutlery and Knife Accessories,
879,873,Desk Lamps,Small Appliances and Housewares > Desk Lamps,
2446,873,Dining and Entertaining,Small Appliances and Housewares > Dining and Entertaining,
886,873,Electric Toothbrushes,Small Appliances and Housewares > Electric Toothbrushes,
1083,873,Fans,Small Appliances and Housewares > Fans,
877,873,Food Processors,Small Appliances and Housewares > Food Processors,
1673,873,Frothers,Small Appliances and Housewares > Frothers,
2445,873,Glassware and Drinkware,Small Appliances and Housewares > Glassware and Drinkware,
905,873,Griddle,Small Appliances and Housewares > Griddle,
882,873,Hair Styling and Dryers,Small Appliances and Housewares > Hair Styling and Dryers,
881,873,Humidifiers,Small Appliances and Housewares > Humidifiers,
2431,873,Ice Cream Maker,Small Appliances and Housewares > Ice Cream Maker,
874,873,Ice Shaver,Small Appliances and Housewares > Ice Shaver,
1192,1184,Visor Monitors,Electronics > Car Audio/Video > Car Video > Car Monitors > Visor Monitors,
777,20,Voice Recorders,Electronics > Voice Recorders,
2549,2547,Volleyball Accessories,Outdoor Living > Sporting Goods > Volleyball Equipment > Volleyball Accessories,
2547,1939,Volleyball Equipment,Outdoor Living > Sporting Goods > Volleyball Equipment,
2548,2547,Volleyball Nets,Outdoor Living > Sporting Goods > Volleyball Equipment > Volleyball Nets,
2572,2547,Volleyballs,Outdoor Living > Sporting Goods > Volleyball Equipment > Volleyballs,
678,873,Irons and Steamers,Small Appliances and Housewares > Irons and Steamers,
1780,625,Wagons,Outdoor Living > Wagons,
1589,1580,Walker Accessories,Medical Care > Walker Accessories,
1918,1580,Walker Accessories,Medical Care > Walker Accessories,
1588,1580,Walkers,Medical Care > Walkers,
2084,2076,Walk-In Refrigerators,Commercial Equipment > Commercial Refrigerators > Walk-In Refrigerators,
1774,2297,Wall Art,Home Furnishing > Home Decor > Wall Art,
1532,1531,Wall Clocks,Home Furnishing > Clocks > Wall Clocks,
2244,2241,Wall Lights,Home Furnishing > Lighting > Wall Lights,
883,873,Jewelry Cleaner,Small Appliances and Housewares > Jewelry Cleaner,
2466,2299,Wall Organizers,Home Furnishing > Storage > Wall Organizers,
878,873,Juicers,Small Appliances and Housewares > Juicers,
867,873,Kettles and Hot Pots,Small Appliances and Housewares > Kettles and Hot Pots,
1729,1254,Wall Terminal Kits,Home Furnishing > Hearth > Fireplace/Gas Stove Accessories > Wall Terminal Kits,
1993,1992,Wall Tiles,Home Furnishing > Tiles > Wall Tiles,
1050,958,Wallet,Bags and Cases > Wallet,
2448,873,Kitchen Utensils and Gadgets,Small Appliances and Housewares > Kitchen Utensils and Gadgets,
1558,1560,Wardrobes,Home Furnishing > Bedroom Furniture > Wardrobes,
889,873,Makeup Mirrors,Small Appliances and Housewares > Makeup Mirrors,
880,873,Massagers and Spas,Small Appliances and Housewares > Massagers and Spas,
872,873,Meat Grinders and Slicers,Small Appliances and Housewares > Meat Grinders and Slicers,
1380,1254,Warming Shelves,Home Furnishing > Hearth > Fireplace/Gas Stove Accessories > Warming Shelves,
1710,1484,Washcloths,Baby Products > Washcloths,
2449,873,Mixer Accessories,Small Appliances and Housewares > Mixer Accessories,
684,873,Mixers,Small Appliances and Housewares > Mixers,
887,873,Pitchers,Small Appliances and Housewares > Pitchers,
1113,873,Popcorn Poppers,Small Appliances and Housewares > Popcorn Poppers,
1150,873,Rice Cookers,Small Appliances and Housewares > Rice Cookers,
1235,873,Safety Equipment,Small Appliances and Housewares > Safety Equipment,
1237,1235,Carbon Monoxide Detectors,Small Appliances and Housewares > Safety Equipment > Carbon Monoxide Detectors,
1165,1235,Fire Extinguishers,Small Appliances and Housewares > Safety Equipment > Fire Extinguishers,
1635,1320,Waste Baskets,Home Furnishing > Bathroom Furniture > Bathroom Accessories > Waste Baskets,
902,20,Watches,Electronics > Watches,
1734,1352,Water Bed Tubes,Home Furnishing > Bedroom Furniture > Bed Accessories > Water Bed Tubes,
1236,1235,Smoke Detectors,Small Appliances and Housewares > Safety Equipment > Smoke Detectors,
1072,873,Sandwich Makers,Small Appliances and Housewares > Sandwich Makers,
885,873,Scales,Small Appliances and Housewares > Scales,
1689,842,Water Drinking Fountains,Plumbing > Sinks and Faucets > Water Drinking Fountains,
2375,2075,Water Filtration Systems,Commercial Equipment > Commercial Ovens > Water Filtration Systems,
2376,842,Water Filtration Systems,Plumbing > Sinks and Faucets > Water Filtration Systems,
1334,625,Water Fountains,Outdoor Living > Water Fountains,
1796,1212,Water Heater Accessories,Home Furnishing > Water Heater Accessories,
1875,1796,Water Heater Installation Kits,Home Furnishing > Water Heater Accessories > Water Heater Installation Kits,
1877,1796,Water Heater Neutralizer Kits,Home Furnishing > Water Heater Accessories > Water Heater Neutralizer Kits,
1878,1796,Water Heater Power Cords,Home Furnishing > Water Heater Accessories > Water Heater Power Cords,
1501,2296,Water Heaters,Plumbing > Water Heaters,
2610,653,Water Pumps,Tools and Hardware > Water Pumps,
884,873,Sewing Machines,Small Appliances and Housewares > Sewing Machines,
1281,2297,Waterfall Accessories,Home Furnishing > Home Decor > Waterfall Accessories,
1404,1281,Waterfall Cabinets,Home Furnishing > Home Decor > Waterfall Accessories > Waterfall Cabinets,
1400,1281,Waterfall Pinnacles,Home Furnishing > Home Decor > Waterfall Accessories > Waterfall Pinnacles,
1399,1281,Waterfall Pumps,Home Furnishing > Home Decor > Waterfall Accessories > Waterfall Pumps,
1405,1281,Waterfall Remote Controls,Home Furnishing > Home Decor > Waterfall Accessories > Waterfall Remote Controls,
1401,1281,Waterfall Splash Guards,Home Furnishing > Home Decor > Waterfall Accessories > Waterfall Splash Guards,
1402,1281,Waterfall Trims,Home Furnishing > Home Decor > Waterfall Accessories > Waterfall Trims,
1280,2297,Waterfalls,Home Furnishing > Home Decor > Waterfalls,
898,779,Watersports,Outdoor Living > Boating > Navigation > Watersports,
900,893,Weather Stations,Outdoor Living > Boating > Weather Stations,
2556,2297,Weathervanes,Home Furnishing > Home Decor > Weathervanes,
1683,1682,Weight Racks,Health and Fitness Equipment > Strength Training > Weight Racks,
1587,1580,Wheelchair Accessories,Medical Care > Wheelchair Accessories,
1911,1580,Wheelchair Ramps,Medical Care > Wheelchair Ramps,
1581,1580,Wheelchairs,Medical Care > Wheelchairs,
969,955,Wide Angle,Lenses > Specified Lenses for Canon > Wide Angle,
950,947,Wide Angle,Lenses > Specified Lenses for Nikon > Wide Angle,
1127,982,Wide Angle,Lenses > Specified Lenses for Pentax > Wide Angle,
1118,971,Wide Angle,Lenses > Specified Lenses for Sony/Minolta > Wide Angle,
1122,971,Wide Angle Converters,Lenses > Specified Lenses for Sony/Minolta > Wide Angle Converters,
948,946,Wide Angle for Camera/ Camcorder,Lenses > Wide Angle for Camera/ Camcorder,
869,873,Shavers and Trimmers,Small Appliances and Housewares > Shavers and Trimmers,
978,893,Windmeter,Outdoor Living > Boating > Windmeter,
904,873,Skillets,Small Appliances and Housewares > Skillets,
1109,873,Steamers,Small Appliances and Housewares > Steamers,
675,873,Toaster Ovens,Small Appliances and Housewares > Toaster Ovens,
875,873,Toasters,Small Appliances and Housewares > Toasters,
1319,2299,Wine Racks,Home Furnishing > Storage > Wine Racks,
229,227,Wired Headphones,Professional Audio > Audio Monitoring > Headphones > Wired Headphones,
140,44,Wired Microphones,Professional Audio > Microphones > Wired Microphones,
230,227,Wireless Headphones,Professional Audio > Audio Monitoring > Headphones > Wireless Headphones,
141,44,Wireless Microphone Systems,Professional Audio > Microphones > Wireless Microphone Systems,
1611,625,Wishing Wells,Outdoor Living > Wishing Wells,
1382,873,Trashcans,Small Appliances and Housewares > Trashcans,
1259,1254,Wood Logs,Home Furnishing > Hearth > Fireplace/Gas Stove Accessories > Wood Logs,
903,873,Waffle Maker,Small Appliances and Housewares > Waffle Maker,
1771,1768,Woodburning Stoves,Home Furnishing > Hearth > Stoves > Woodburning Stoves,
2720,2719,Writing Supplies,Office Supplies > Writing Supplies,
503,502,XM,Satellite Systems > Radio > XM,
1952,1946,Yard Guards,Outdoor Living > Sporting Goods > Basketball Hoop Accessories > Yard Guards,
